Date,Time,Symbol,FMP_Adj_Open_Price,Yahoo_Adj_Open_Price,Price_Difference,Price_Pct_Difference,FMP_Shares_Outstanding,Yahoo_Shares_Outstanding,Shares_Difference,Shares_Pct_Difference
2024-07-09,19:47:15,MSFT,467.0,463.4467798855468,3.553220114453211,0.7666943150043501,7433000000,7432540160,459840,0.0061868485080610715
2024-07-09,19:47:16,GOOGL,190.31,189.3925599464582,0.9174400535418101,0.48441187647559814,12343000000,5820000256,6522999744,112.0790284721252
2024-07-16,19:47:17,AAPL,235.0,233.90609879782943,1.0939012021705707,0.46766681492817996,15287521000,14935799808,351721192,2.354886892710018
2024-07-16,19:47:19,MSFT,454.22,450.764044396858,3.4559556031420016,0.7666883918761136,7433000000,7432540160,459840,0.0061868485080610715
2024-07-16,19:47:20,GOOGL,187.36,186.4567901173401,0.9032098826599224,0.4844070747391493,12343000000,5820000256,6522999744,112.0790284721252
2024-07-19,19:47:21,AAPL,224.82,223.77348959602472,1.046510403975276,0.4676650508800337,15287521000,14935799808,351721192,2.354886892710018
2024-07-19,19:47:23,MSFT,433.1,429.80471086507333,3.2952891349266906,0.7666945130252809,7433000000,7432540160,459840,0.0061868485080610715
2024-07-19,19:47:24,GOOGL,178.88,178.0176629486904,0.8623370513095949,0.48441094946749425,12343000000,5820000256,6522999744,112.0790284721252
2024-07-23,19:47:26,AAPL,224.37,223.32558043665784,1.04441956334216,0.46766678555141616,15287521000,14935799808,351721192,2.354886892710018
2024-07-23,19:47:27,MSFT,443.9,440.5225176097392,3.3774823902607523,0.7666991482267153,7433000000,7432540160,459840,0.0061868485080610715
2024-07-23,19:47:29,GOOGL,182.05,181.1723915861467,0.8776084138533236,0.4844051602840517,12343000000,5820000256,6522999744,112.0790284721252
2024-07-26,19:47:30,AAPL,218.7,217.6819649471348,1.0180350528652014,0.46767083029245743,15287521000,14935799808,351721192,2.354886892710018
2024-07-26,19:47:31,MSFT,418.2,415.0180872010169,3.1819127989830918,0.7666925604237365,7433000000,7432540160,459840,0.0061868485080610715
2024-07-26,19:47:33,GOOGL,167.15,166.34420184034042,0.805798159659588,0.4844161387921443,12343000000,5820000256,6522999744,112.0790284721252
2024-07-29,19:47:34,AAPL,216.96,215.95008057489312,1.0099194251068866,0.46766337035777994,15287521000,14935799808,351721192,2.354886892710018
2024-07-29,19:47:36,MSFT,431.58,428.29625878283395,3.283741217166039,0.7666985526555925,7433000000,7432540160,459840,0.0061868485080610715
2024-07-29,19:47:37,GOOGL,168.83,168.01613079081358,0.8138692091864357,0.4843994474552765,12343000000,5820000256,6522999744,112.0790284721252
2024-08-12,19:47:39,AAPL,216.07,215.31315848368175,0.7568415163182465,0.3515073215442178,15287521000,14935799808,351721192,2.354886892710018
2024-08-12,19:47:40,MSFT,407.06,403.9627889802462,3.097211019753786,0.7667070097155012,7433000000,7432540160,459840,0.0061868485080610715
2024-08-12,19:47:42,GOOGL,164.35,163.55772680166666,0.7922731983333335,0.48439973691616517,12343000000,5820000256,6522999744,112.0790284721252
2024-08-13,19:47:43,AAPL,219.01,218.2428407360094,0.7671592639905782,0.3515163482125621,15287521000,14935799808,351721192,2.354886892710018
2024-08-13,19:47:44,MSFT,409.59,406.47357171655057,3.116428283449409,0.7666988705535356,7433000000,7432540160,459840,0.0061868485080610715
2024-08-13,19:47:46,GOOGL,163.41,162.6222374229294,0.7877625770705947,0.484412580686534,12343000000,5820000256,6522999744,112.0790284721252
2024-08-23,19:47:47,AAPL,225.66,224.86956599566977,0.7904340043302227,0.3515077733308934,15287521000,14935799808,351721192,2.354886892710018
2024-08-23,19:47:49,MSFT,416.98,414.5532154876874,2.426784512312622,0.5853975850742617,7433000000,7432540160,459840,0.0061868485080610715
2024-08-23,19:47:50,GOOGL,164.72,163.92593892372628,0.7940610762737208,0.4844023352784897,12343000000,5820000256,6522999744,112.0790284721252
2024-08-29,19:47:51,AAPL,230.1,229.29401907737392,0.8059809226260768,0.35150542777746996,15287521000,14935799808,351721192,2.354886892710018
2024-08-29,19:47:53,MSFT,414.94,412.52511339470357,2.414886605296431,0.5853914166398567,7433000000,7432540160,459840,0.0061868485080610715
2024-08-29,19:47:54,GOOGL,164.31,163.5179092393471,0.7920907606529113,0.48440612061245186,12343000000,5820000256,6522999744,112.0790284721252
2024-08-30,19:47:56,AAPL,230.19,229.38369482859366,0.8063051714063363,0.3515093660030394,15287521000,14935799808,351721192,2.354886892710018
2024-08-30,19:47:57,MSFT,415.6,413.18123450252676,2.4187654974732595,0.5854006173309083,7433000000,7432540160,459840,0.0061868485080610715
2024-08-30,19:47:58,GOOGL,162.62,161.83604601344157,0.78395398655843,0.4844124692056041,12343000000,5820000256,6522999744,112.0790284721252
2024-09-02,19:48:00,AAPL,,227.74943764667495,,,15287521000,14935799808,351721192,2.354886892710018
2024-09-02,19:48:03,MSFT,,415.47780496274754,,,7433000000,7432540160,459840,0.0061868485080610715
2024-09-02,19:48:04,GOOGL,,160.94040780103785,,,12343000000,5820000256,6522999744,112.0790284721252
2024-09-03,19:48:06,AAPL,228.55,227.7494219919808,0.8005780080192153,0.35151703175229315,15287521000,14935799808,351721192,2.354886892710018
2024-09-03,19:48:07,MSFT,417.91,415.47780496274754,2.432195037252484,0.5853971038165465,7433000000,7432540160,459840,0.0061868485080610715
2024-09-03,19:48:08,GOOGL,161.72,160.94039211947089,0.7796078805291131,0.4844078420974561,12343000000,5820000256,6522999744,112.0790284721252
2024-09-05,19:48:10,AAPL,221.63,220.85367082984084,0.7763291701591584,0.3515129122564097,15287521000,14935799808,351721192,2.354886892710018
2024-09-05,19:48:11,MSFT,407.62,405.24767603841406,2.3723239615859484,0.5854010033511141,7433000000,7432540160,459840,0.0061868485080610715
2024-09-05,19:48:13,GOOGL,156.3,155.54652368100116,0.7534763189988496,0.4844057592338729,12343000000,5820000256,6522999744,112.0790284721252
2024-09-16,19:48:14,AAPL,216.54,215.78148650258865,0.758513497411343,0.3515192659506697,15287521000,14935799808,351721192,2.354886892710018
2024-09-16,19:48:15,MSFT,430.6,428.09393683099876,2.5060631690012656,0.5854002949802579,7433000000,7432540160,459840,0.0061868485080610715
2024-09-16,19:48:17,GOOGL,157.31,156.75938477605303,0.550615223946977,0.3512486507481436,12343000000,5820000256,6522999744,112.0790284721252
2024-09-20,19:48:18,AAPL,229.97,229.16446964119802,0.805530358801974,0.35150752647790034,15287521000,14935799808,351721192,2.354886892710018
2024-09-20,19:48:20,MSFT,437.22,434.6754186759471,2.544581324052899,0.5853980268320391,7433000000,7432540160,459840,0.0061868485080610715
2024-09-20,19:48:21,GOOGL,163.5,162.9277289392049,0.5722710607950887,0.3512422744250162,12343000000,5820000256,6522999744,112.0790284721252
2024-10-11,19:48:23,AAPL,229.3,228.49679970126073,0.8032002987392843,0.3515149007729637,15171990000,14935799808,236190192,1.581369561966748
2024-10-11,19:48:25,MSFT,416.14,413.7180885691892,2.4219114308107805,0.5854013874971643,7433000000,7432540160,459840,0.0061868485080610715
2024-10-11,19:48:26,GOOGL,162.13,161.5625095457594,0.5674904542405841,0.3512513242311661,12290000000,5820000256,6469999744,111.16837559121922
2024-10-18,19:48:27,AAPL,236.18,235.35270879965356,0.8272912003464512,0.3515112294928764,15171990000,14935799808,236190192,1.581369561966748
2024-10-18,19:48:31,MSFT,417.14,414.7122961104646,2.427703889535394,0.5853947211849103,7433000000,7432540160,459840,0.0061868485080610715
2024-10-18,19:48:32,GOOGL,163.19,162.61881648917324,0.5711835108267564,0.3512407254942631,12290000000,5820000256,6469999744,111.16837559121922
2024-10-24,19:48:34,AAPL,229.98,229.17441473320775,0.8055852667922352,0.35151623174430413,15171990000,14935799808,236190192,1.581369561966748
2024-10-24,19:48:35,MSFT,425.33,422.85460145374896,2.4753985462510286,0.5854018231658721,7433000000,7432540160,459840,0.0061868485080610715
2024-10-24,19:48:36,GOOGL,162.83,162.26005197928703,0.5699480207129852,0.3512559091166449,12290000000,5820000256,6469999744,111.16837559121922
2024-10-30,19:48:38,AAPL,232.61,231.7951933609985,0.8148066390015174,0.3515200756266482,15171990000,14935799808,236190192,1.581369561966748
2024-10-30,19:48:39,MSFT,437.44,434.8941538571239,2.545846142876087,0.585394427654798,7433000000,7432540160,459840,0.0061868485080610715
2024-10-30,19:48:40,GOOGL,180.68,180.04756432112097,0.632435678879034,0.3512603357138802,12290000000,5820000256,6469999744,111.16837559121922
2024-11-01,19:48:42,AAPL,220.97,220.1959891516409,0.7740108483590973,0.35150996679874325,15171990000,14935799808,236190192,1.581369561966748
2024-11-01,19:48:44,MSFT,409.01,406.6296190582037,2.380380941796318,0.585392905541295,7433000000,7432540160,459840,0.0061868485080610715
2024-11-01,19:48:45,GOOGL,170.07,169.47472917286686,0.5952708271331346,0.35124459560336524,12290000000,5820000256,6469999744,111.16837559121922
2024-11-13,19:48:46,AAPL,224.01,223.47093284409854,0.5390671559014493,0.24122473068008454,15171990000,14935799808,236190192,1.581369561966748
2024-11-13,19:48:48,MSFT,421.64,419.18612400128455,2.453875998715432,0.5853905599957102,7433000000,7432540160,459840,0.0061868485080610715
2024-11-13,19:48:49,GOOGL,180.46,179.82836251665194,0.6316374833480722,0.3512446393374589,12290000000,5820000256,6469999744,111.16837559121922
2024-11-20,19:48:51,AAPL,228.06,227.51117324017346,0.5488267598265395,0.24123068419464716,15171990000,14935799808,236190192,1.581369561966748
2024-11-20,19:48:52,MSFT,416.87,414.4438422518667,2.426157748133278,0.5854008434413771,7433000000,7432540160,459840,0.0061868485080610715
2024-11-20,19:48:53,GOOGL,177.34,176.71928463110325,0.6207153688967537,0.3512437084568786,12290000000,5820000256,6469999744,111.16837559121922
2024-12-16,19:48:55,AAPL,247.99,247.3932192907539,0.5967807092461044,0.24122759344698358,15171990000,14935799808,236190192,1.581369561966748
2024-12-16,19:48:57,MSFT,447.27,445.5569810702514,1.7130189297485572,0.38446685890406096,7433000000,7432540160,459840,0.0061868485080610715
2024-12-16,19:48:58,GOOGL,192.87,192.41518724155435,0.45481275844565516,0.2363705095038532,12290000000,5820000256,6469999744,111.16837559121922
2025-01-01,19:48:59,AAPL,,248.3309608077005,,,15081724000,14935799808,145924192,0.9770095600895723
2025-01-01,19:49:01,MSFT,,423.90026204092493,,,7435000000,7432540160,2459840,0.03309554939559183
2025-01-01,19:49:02,GOOGL,,190.20041592197336,,,12228000000,5820000256,6407999744,110.1030835418575
2025-01-06,19:49:04,AAPL,244.31,243.72207367593157,0.5879263240684338,0.2412281806079568,15081724000,14935799808,145924192,0.9770095600895723
2025-01-06,19:49:05,MSFT,428.0,426.3607841744266,1.6392158255733875,0.38446683804361687,7435000000,7432540160,2459840,0.03309554939559183
2025-01-06,19:49:07,GOOGL,193.98,193.52257715244394,0.457422847556046,0.23636665772372353,12228000000,5820000256,6407999744,110.1030835418575
2025-01-13,19:49:08,AAPL,233.53,232.96802072299363,0.5619792770063725,0.2412259310365107,15081724000,14935799808,145924192,0.9770095600895723
2025-01-13,19:49:10,MSFT,415.24,413.6496498082875,1.5903501917125027,0.38446791685900755,7435000000,7432540160,2459840,0.03309554939559183
2025-01-13,19:49:11,GOOGL,190.07,189.62179973101152,0.4482002689884723,0.2363653702392172,12228000000,5820000256,6407999744,110.1030835418575
2025-01-29,19:49:12,AAPL,234.12,233.55660081590926,0.5633991840907413,0.24122597354241165,15081724000,14935799808,145924192,0.9770095600895723
2025-01-29,19:49:14,MSFT,446.69,444.97921209968376,1.7107879003162338,0.384464679202359,7435000000,7432540160,2459840,0.03309554939559183
2025-01-29,19:49:15,GOOGL,195.56,195.09884368413952,0.4611563158604781,0.23637060433176088,12228000000,5820000256,6407999744,110.1030835418575
2025-02-03,19:49:16,AAPL,229.99,229.43654993330725,0.5534500666927613,0.24122140384940347,15081724000,14935799808,145924192,0.9770095600895723
2025-02-03,19:49:18,MSFT,411.6,410.02361028085903,1.576389719140991,0.38446315763650574,7435000000,7432540160,2459840,0.03309554939559183
2025-02-03,19:49:19,GOOGL,200.69,200.2167427524067,0.47325724759329546,0.23637246370476508,12228000000,5820000256,6407999744,110.1030835418575
2025-02-13,19:49:20,AAPL,236.91,236.5997394445533,0.31026055544668907,0.1311330926124701,15081724000,14935799808,145924192,0.9770095600895723
2025-02-13,19:49:22,MSFT,407.0,405.4412312140984,1.5587687859015773,0.38446232546054243,7435000000,7432540160,2459840,0.03309554939559183
2025-02-13,19:49:23,GOOGL,184.32,183.8853646978078,0.4346353021921914,0.23636209597564178,12228000000,5820000256,6407999744,110.1030835418575
2025-02-27,19:49:24,AAPL,239.41,239.09646458024955,0.3135354197504512,0.1311334403462989,15081724000,14935799808,145924192,0.9770095600895723
2025-02-27,19:49:26,MSFT,401.27,400.53467393026557,0.7353260697344126,0.18358612065192523,7435000000,7432540160,2459840,0.03309554939559183
2025-02-27,19:49:27,GOOGL,173.99,173.5797206760448,0.4102793239552227,0.23636362724706478,12228000000,5820000256,6407999744,110.1030835418575
2025-03-11,19:49:28,AAPL,223.81,223.51689291637274,0.29310708362726245,0.13113419742145682,15081724000,14935799808,145924192,0.9770095600895723
2025-03-11,19:49:30,MSFT,379.0,378.30548307291184,0.6945169270881593,0.18358627039891545,7435000000,7432540160,2459840,0.03309554939559183
2025-03-11,19:49:32,GOOGL,164.91,164.71060268982163,0.19939731017836948,0.12105918315038218,12228000000,5820000256,6407999744,110.1030835418575
2025-03-31,19:49:33,AAPL,217.01,216.72579102857173,0.2842089714282565,0.1311375863848102,14994082000,14935799808,58282192,0.3902180850655387
2025-03-31,19:49:35,MSFT,372.54,371.8573344110368,0.682665588963232,0.18358266081922692,7434000000,7432540160,1459840,0.019641198951826453
2025-03-31,19:49:36,GOOGL,153.11,152.9248693898488,0.18513061015121934,0.12105984519710067,12183000000,5820000256,6362999744,109.32988769957883
2025-04-02,19:49:37,AAPL,221.32,221.03016017035932,0.2898398296406697,0.13113134850794805,14994082000,14935799808,58282192,0.3902180850655387
2025-04-02,19:49:39,MSFT,377.97,377.2773862564683,0.6926137435317514,0.18358209867922526,7434000000,7432540160,1459840,0.019641198951826453
2025-04-02,19:49:40,GOOGL,155.15,154.9623987635517,0.18760123644830173,0.12106242413977586,12183000000,5820000256,6362999744,109.32988769957883
2025-04-04,19:49:41,AAPL,193.89,193.6360793511012,0.2539206488987986,0.13113292199972162,14994082000,14935799808,58282192,0.3902180850655387
2025-04-04,19:49:43,MSFT,364.13,363.4627502923482,0.6672497076518198,0.18358131806220118,7434000000,7432540160,1459840,0.019641198951826453
2025-04-04,19:49:44,GOOGL,148.01,147.83102450056057,0.17897549943941726,0.12106761760197271,12183000000,5820000256,6362999744,109.32988769957883


SUMMARY STATISTICS
Metric,Value
PRICE DIFFERENCES,
Valid Price Comparisons,288
Mean Price Difference ($),1.9047
Median Price Difference ($),1.0984
Std Dev Price Difference ($),1.5617
Max Price Difference ($),5.4526
Min Price Difference ($),0.1790
Mean Price Difference (%),0.7816%
Median Price Difference (%),0.5997%
Std Dev Price Difference (%),0.4570%
,
SHARES OUTSTANDING DIFFERENCES,
Valid Shares Comparisons,300
Mean Shares Difference,2436878312
Median Shares Difference,573963192
Std Dev Shares Difference,3056664708
Max Shares Difference,7076999744
Min Shares Difference,-3540160
Mean Shares Difference (%),39.8474%
Median Shares Difference (%),3.8429%
Std Dev Shares Difference (%),53.7566%
,
DATA AVAILABILITY,
Total Attempted Comparisons,300
FMP Price Data Available,288 (96.0%)
Yahoo Price Data Available,300 (100.0%)
FMP Shares Data Available,300 (100.0%)
Yahoo Shares Data Available,300 (100.0%)
